section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
19,"Condomínio Lake Living, Eusébio, 3 Qtos, 101m2, Fino Acabamento e Lazer Completo",casa,589.000,3,2,100,,Eusébio,,21 de ago 12:51
20,Casa á Venda no Garrote- Caucaia/CE,casa,800.000,5,5,214,,Caucaia, Santa Edwiges,21 de ago 12:37
21,Casa á Venda no Jardim Iracema- Fortaleza/CE,casa,230.000,2,2,60,1,Fortaleza, Jardim Iracema,21 de ago 12:29
22,Casa duplex maraponga,casa,220.000,3,3,65,1,Fortaleza, Itaperi,21 de ago 12:27
23,Viva o luxo e a exclusividade em cada detalhe dessa casa na Cidade Alpha,casa,1.650.015,4,4,227,,Eusébio,,21 de ago 12:20
24,"Casa plana com 3 quartos na Precabura, Eusébio",casa,338.000,3,3,99,,Eusébio,,21 de ago 12:20
25,Casa de esquina porteira fechada na Cidade Alpha,casa,2.950.007,5,4,361,,Eusébio,,21 de ago 12:20
26,Casa,casa,35,,,,,Pacatuba, Senador Carlos Jereissati,21 de ago 11:58
27,Casa plana com 3 suítes em condomínio no Eusébio.,casa,520.000,3,3,110,,Eusébio,,21 de ago 11:49
28,Belíssima casa com 4 suítes e piscina privativa em Eusébio.,casa,759.900,4,4,144,,Eusébio,,21 de ago 11:49
29,Ampla casa duplex com 4 quartos em Eusébio.,casa,550.000,4,3,126,,Eusébio,,21 de ago 11:49
30,Casa duplex de alto padrão com 4 suítes em Eusébio.,casa,810.000,4,4,154,,Eusébio,,21 de ago 11:49
31,Casa duplex e nascente com 4 suítes e varanda gourmet.,casa,820.000,4,4,152,,Fortaleza, Jardim das Oliveiras,21 de ago 11:49
32,"Linda casa nascente, com 4 suítes e piscina privativa na Cidade Alpha.",casa,1.980.000,4,5,300,,Eusébio,,21 de ago 11:49
33,Ampla casa nascente total em Eusébio.,casa,409.000,3,3,103,,Eusébio,,21 de ago 11:48
34,Ampla casa com 3 suítes em excelente localização em Eusébio.,casa,440.000,3,3,115,,Fortaleza, Lagoa Redonda,21 de ago 11:48
35,Casa em rua privativa com 3 quartos em Eusébio.,casa,399.900,3,3,90,,Eusébio,,21 de ago 11:48
36,Casa ampla com 4 suítes com excelente localização em Eusébio.,casa,649.000,4,4,140,,Eusébio,,21 de ago 11:48
37,Linda casa com 3 suítes e acabamento moderno em Eusébio!,casa,530.000,3,3,104,,Eusébio,,21 de ago 11:48
38,Casa duplex de alto padrão com 4 suítes em Eusébio!,casa,925.000,4,5,154,,Eusébio,,21 de ago 11:48
39,Ampla casa duplex com 4 suítes no Jardins Ibiza - Eusébio,casa,1.900.000,4,5,240,,Eusébio,,21 de ago 11:48
40,Linda casa duplex com 4 suítes em Eusébio.,casa,650.000,4,4,141,,Eusébio,,21 de ago 11:48
41,Casa Duplex- 2 suítes - Granja Lisboa - Fortaleza,casa,220.000,2,3,153,,Fortaleza, Granja Lisboa,21 de ago 11:47
42,Ampla casa com 5 suítes e piscina privativa no Porto das Dunas!,casa,995.000,5,5,437,,Aquiraz,,21 de ago 11:47
43,Casa duplex com lazer completo no Porto das Dunas,casa,399.000,2,2,74,,Aquiraz,,21 de ago 11:47
44,Ampla casa no Alphaville Terras 1 com 3 suítes!,casa,1.250.000,3,4,169,,Eusébio,,21 de ago 11:46
45,"Casa para Venda em Maracanaú, Pajuçara, 2 dormitórios, 2 banheiros, 2 vagas",casa,74.539,2,2,70,,Maracanaú, Pajuçara,21 de ago 11:44
46,Casa duplex com piscina + 3 suítes no Eusébio,casa,569.096,3,3,113,,Eusébio,,21 de ago 11:44
47,Casa no boleto,casa,300.000,3,3,120,,Fortaleza, Parangaba,21 de ago 11:37
48,Casas Duplex em Condominio no Eusébio Cód0150,casa,870.000,4,4,151,,Eusébio, Centro,21 de ago 11:27
49,Casa em Condominio no Eusébio (Cód0132),casa,400.000,3,2,117,,Eusébio, Centro,21 de ago 11:24
50,Linda Casa no Eusébio (Cód0220),casa,619.000,4,4,248,,Eusébio, Centro,21 de ago 11:22
1,"Casa com 3 dormitórios à venda, 128 m² por R$ 890.000,00 - Flecheiras - Trairi/CE",casa,890.000,3,3,128,,Trairi,,21 de ago 11:18
2,Imóvel para venda tem 180 metros quadrados com 2 quartos em Pedrinhas - Juazeiro do Norte,casa,150.000,2,3,180,,Juazeiro do Norte, Pedrinhas,21 de ago 11:13
3,CASA A VENDA EM POÇO DOCE PARACURU,casa,49.000,2,2,,,Paracuru,,21 de ago 11:13
4,Casa,casa,90.000,2,2,,,Fortaleza, Conjunto Palmeiras,21 de ago 11:06
5,"Casa em condominio com 3 suites e tada projetada, Bairro Lagoa Rendoda",casa,390.000,3,3,97,,Fortaleza, Lagoa Redonda,21 de ago 11:06
6,Vende se uma casa,casa,,2,2,,,Fortaleza, Jangurussu,21 de ago 11:06
7,Vendo casa Maravilhosa com três quartos no Paracuru.,casa,370.000,3,2,230,1,Paracuru,,21 de ago 11:03
8,Vendo imóvel com casas e kitnets inclusos próximo a Av Antonio Sales.,casa,900.000,,,,,Fortaleza, Joaquim Távora,21 de ago 10:59
9,"CASA REPASSE NO SIQUEIRA, ESCUTO PROPOSTAS",casa,70.000,2,1,80,1,Fortaleza, Siqueira,21 de ago 10:57
10,REPASSE NO SIQUEIRA,casa,70.000,2,1,80,1,Fortaleza, Siqueira,21 de ago 10:55
11,Casa há venda. Localização ótima...,casa,150.000,3,1,1230,1,Maracanaú, Alto da Mangueira,21 de ago 10:34
12,"Casa à venda de 80m² com 2 quartos por R$ 188.000,00 no Ancuri - Itaitinga/CE",casa,188.000,2,2,80,,Itaitinga,,21 de ago 10:34
13,"Casa à venda de 87m² com 2 quartos por R$ 190.000,00 no Ancuri - Itaitinga/CE",casa,190.000,2,2,87,,Itaitinga,,21 de ago 10:21
14,CASA MARAPONGA,casa,,4,4,,,Fortaleza, Maraponga,21 de ago 10:20
15,Vende-se três casas no bairro Canidezinho.,casa,389.000,3,2,1000,,Fortaleza, Canindezinho,21 de ago 10:19
16,"Casa à venda de 137,5m² com 2 quartos por R$ 175.000,00 no Gereraú - Itaitinga/CE",casa,175.000,2,2,137,,Itaitinga,,21 de ago 10:15
17,"Casa à venda com 3 quartos por R$ 210.000,00 no Ancuri - Itaitinga/CE",casa,210.000,3,2,137,,Itaitinga,,21 de ago 10:09
18,Imóvel para venda tem 524 metros quadrados com 5 quartos em C - Fortim - CE,casa,2.800.000,5,5,524,,Fortim,,21 de ago 10:00
19,Casa Jardim Iracema,casa,560.000,5,5,300,,Fortaleza, Jardim Iracema,21 de ago 09:55
20,Duplex,casa,220.000,4,5,220,,Caucaia, Parque das Nações (Jurema),21 de ago 09:51
21,Casa para venda com 3 quartos em Henrique Jorge - Fortaleza - CE,casa,480.000,3,2,190,,Fortaleza, Henrique Jorge,21 de ago 09:46
22,Venda casa em Beberibe -CE,casa,117.500,2,2,85,1,Beberibe,,21 de ago 09:45
23,Casa a poucos metros da Laje do Morro,casa,215.000,3,2,360,,São Gonçalo do Amarante,,21 de ago 09:45
24,Casa Duplex em Condomínio - Bairro Coco,casa,578.000,3,3,102,,Fortaleza, Cidade 2000,21 de ago 09:40
25,"Casa plana com 2 quartos em rua privativa em Pedras, Fortaleza",casa,150.026,2,2,65,1,Eusébio,,21 de ago 09:19
26,CASA AVARANDADA EM PARACURU-CE,casa,900.000,4,3,300,,Paracuru,,21 de ago 09:15
27,Imóvel para venda com 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,32.000,2,2,90,,Itaitinga,,21 de ago 09:11
28,Imóvel para venda com 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,170.000,2,2,90,,Itaitinga,,21 de ago 09:08
29,Imóvel para venda com 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,185.000,2,2,90,,Itaitinga,,21 de ago 09:04
30,Imóvel para venda com 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,180.000,2,2,90,,Itaitinga,,21 de ago 09:02
31,Casa duplex 4 suites a venda na cidade Alpha ceará Terras 1,casa,1.750.000,4,5,252,,Fortaleza, Meireles,21 de ago 08:58
32,Vendo casa.,casa,350.000,3,2,128,1,Fortaleza, Presidente Kennedy,21 de ago 08:54
33,"Casa com 4 suites, energia solar, piscina privativa na Cidade Alpha Ceará",casa,2.250.015,4,4,348,,Eusébio,,21 de ago 08:50
34,Casa plana com 2 suites prox a Estrada do Fio no Eusebio,casa,250.035,2,2,64,,Eusébio,,21 de ago 08:50
35,Duplex com fino acabamento e 4 quartos em Aquiraz prox ao Porto das Dunas,casa,499.900,4,4,128,,Eusébio,,21 de ago 08:50
36,Melhor valor de casa de esquina do Eusébio,casa,470.007,3,3,106,,Eusébio,,21 de ago 08:50
37,"Casa plana moderna no Urucunema, Eusébio com 3 suites",casa,420.007,3,3,94,,Eusébio,,21 de ago 08:50
38,Vendo ou Alugo casa na Parquelândia !,casa,,3,5,,,Fortaleza, Parquelândia,21 de ago 08:47
39,Venda de casa dúplex,casa,100.000,3,2,,,Caucaia, Itambé,21 de ago 08:35
40,"Casa - Quixeramobim-CE - Rua Joaquim Saldanha da Silva, 368 - Edmilson Correia de Vasconce",casa,73.000,,,,,Quixeramobim,,21 de ago 08:23
41,"Casa - Independência-CE - Rua São Vicente, 964 - Centro",casa,72.000,,,,,Independência,,21 de ago 08:23
42,Vendo casa duplex com 4 quartos no Edson Queiroz,casa,480.000,4,3,136,,Fortaleza, Sapiranga-Coité,21 de ago 08:21
43,Imóvel para venda tem 154 metros quadrados com 3 quartos em Sabiaguaba - Fortaleza - CE,casa,590.000,3,4,154,,Fortaleza, Sabiaguaba,21 de ago 07:29
44,Casa luxo,casa,300.000,2,3,,,Maracanaú, Pajuçara,21 de ago 07:16
45,"Casa com 3 dormitórios à venda, 117 m² por R$ 460.000,00 - Luzardo Viana - Maracanaú/CE",casa,460.000,3,3,118,1,Maracanaú, Luzardo Viana,21 de ago 06:10
46,"Casa com 2 dormitórios à venda, 82 m² por R$ 460.000,00 - Centro - Eusébio/CE",casa,460.000,2,3,82,,Eusébio, Centro,21 de ago 04:04
47,"Casa Duplex, 350,00m², Edson Queiroz, Fortaleza/CE",casa,450.000,5,5,350,,Fortaleza, Edson Queiroz,21 de ago 02:37
48,"Casa com 3 dormitórios à venda, 128 m² por R$ 315.000 - Outra Banda - Maranguape/CE",casa,315.000,3,2,128,,Maranguape, Outra Banda,21 de ago 02:08
49,CASA REPASSE NO SIQUEIRA,casa,70.000,2,1,80,,Fortaleza, Siqueira,21 de ago 01:53
50,Casa de Repasse proximo ao Boteco do Valdo,casa,55.000,2,2,80,1,Itaitinga,,21 de ago 01:46
1,"Linda Casa de Condomínio com móveis Projetados,4 quartos, 4 vagas, na Maraponga!!!!",casa,1.688.000,4,4,240,,Fortaleza, Jardim Cearense,21 de ago 01:42
2,Casa de 3 Quartos Para Repasse no Ancuri,casa,60.000,3,2,90,,Itaitinga,,21 de ago 01:37
3,Casa com fachada simples e espaço gourmet,casa,195.000,2,2,80,,Itaitinga,,21 de ago 01:34
4,Casa de 2 quartos ampla e moderna,casa,195.000,2,2,80,,Itaitinga,,21 de ago 01:29
5,REPASSE DE CASA NO SIQUEIRA | JATOBA,casa,70.000,2,1,80,1,Fortaleza, Siqueira,21 de ago 01:29
6,REPASSE DE CASA NO SIQUEIRA,casa,70.000,2,1,80,,Fortaleza, Siqueira,21 de ago 01:28
7,REPASSE DE CASA NO SIQUEIRA,casa,70.000,2,1,80,1,Fortaleza, Siqueira,21 de ago 01:28
8,Casa duplex à venda por R$ 980.000 - Itaperi - Fortaleza/CE,casa,980.000,5,5,864,,Fortaleza, Serrinha,21 de ago 01:27
9,Casa com Fachada Moderna no Ancuri,casa,198.000,2,2,80,,Itaitinga,,21 de ago 01:12
10,Casa com 4 dormitórios à venda- Dias Macedo - Fortaleza/CE,casa,100.000,4,4,120,,Fortaleza, Rachel de Queiroz,21 de ago 01:11
11,"Casa com 4 dormitórios à venda, 112 m² por R$ 320.000,00 - Conjunto Ceará - Fortaleza/CE",casa,320.000,4,3,113,,Fortaleza, Conjunto Ceará I,21 de ago 01:10
12,Linda Casa no Ancuri - Lugar maravilhoso para sua familia,casa,198.000,2,2,80,,Itaitinga,,21 de ago 01:09
13,Casa de 3 quartos no Ancuri,casa,185.000,3,2,90,,Itaitinga,,21 de ago 01:08
14,Casa para venda no Ancuri,casa,188.000,2,2,86,,Itaitinga,,21 de ago 01:08
15,"Casa com 3 dormitórios, 137 m² - venda por R$ 600.000,00 ou aluguel por R$ 3.792,00/mês -",casa,600.000,3,4,137,,Fortaleza, Manuel Dias Branco,21 de ago 01:08
16,Casa duplex a venda no condomínio Monte Prince,casa,250.000,2,2,70,1,Fortaleza, Prefeito José Walter,21 de ago 01:08
17,"Casa de Condomínio com 4 dormitórios à venda, 158 m² por R$ 899.000 - Coité - Eusébio/CE",casa,899.000,4,5,158,,Eusébio,,21 de ago 01:02
18,"Casa com 3 dormitórios à venda, 176 m² por R$ 750.000,00 - Engenheiro Luciano Cavalcante -",casa,750.000,3,3,176,,Fortaleza, Engenheiro Luciano Cavalcante,21 de ago 01:01
19,"Casa com 3 dormitórios à venda, 116 m² por R$ 390.000 - Coaçu - Eusébio/CE",casa,390.000,3,3,116,,Eusébio,,21 de ago 01:01
20,"Casa com 4 suítes, espaço gourmet e piscina",casa,999.900,4,4,191,,Eusébio,,21 de ago 00:44
21,"Casa para Venda em Fortaleza, Siqueira, 2 dormitórios, 2 suítes, 2 banheiros, 1 vaga",casa,160.000,2,2,125,1,Fortaleza, Siqueira,21 de ago 00:26
22,Casa em Cascavel-Ce 65 mil,casa,65.000,2,1,,,Cascavel,,21 de ago 00:12
23,Casa em condominio no centro do Eusébio,casa,540.000,3,3,110,,Eusébio,,21 de ago 00:06
24,Casa duplex com 04 suítes à venda em Eusébio | Condomínio Contemporâneo Eusébio Green Hous,casa,899.900,4,5,158,,Eusébio,,21 de ago 00:06
25,Casa duplex com 3 quartos à venda em Aquiraz | Jardins Terra Brasilis.,casa,839.000,3,3,165,,Aquiraz,,21 de ago 00:04
26,Casa em fortaleza,casa,100.000,2,1,,,Fortaleza, Bela Vista,20 de ago 23:43
27,"0348.Extra!!! Cidade Alpha, Duplex Novo de Alto Padrão no Terras 2",casa,1.790.000,4,5,254,,Eusébio, Cidade Alpha,20 de ago 23:40
28,Casa em condomínio no centro do Eusebio,casa,890.000,3,4,180,,Eusébio,,20 de ago 23:16
29,Vendo essa casa em município de Paracuru,casa,55.000,2,2,73,1,Paracuru,,20 de ago 22:49
30,Imóvel para venda possui 188 metros quadrados com 4 quartos em Edson Queiroz - Fortaleza -,casa,550.000,4,5,188,,Fortaleza, Edson Queiroz,20 de ago 22:39
31,Imóvel Com Pisicna Para Financiamento - Paracuru Beach,casa,340.000,3,3,225,,Paracuru,,20 de ago 22:36
32,Casa Plana de Alto Padrão no Condomínio Jardins de Murano no Eusébio-CE,casa,1.150.000,4,4,185,,Eusébio,,20 de ago 22:31
33,Vendo Imóvel,casa,0,2,1,,,Fortaleza, Bonsucesso,20 de ago 22:14
34,Mansão de esquina toda mobiliada na Cidade Alpha Ceará,casa,2.890.089,5,5,400,,Eusébio,,20 de ago 22:13
35,Duplex de alto padrão com 4 suites e área gourmet integrada no Eusébio,casa,739.990,4,4,142,,Eusébio,,20 de ago 22:13
36,Terras Alpha 4. Com piscina e churrasqueira.,casa,1.690.000,4,4,234,,Eusébio, Cararu,20 de ago 22:09
37,Excelente Casa Duplex na Cidade dos Funcionários - Fortaleza/CE,casa,1.150.000,4,5,410,,Fortaleza, Parque Iracema,20 de ago 22:04
38,"Casa com 4 dormitórios à venda, 254 m² por R$ 1.790.000 - Cidade Alpha - Eusébio/CE",casa,1.790.000,4,5,254,,Eusébio,,20 de ago 21:51
39,Imóvel para venda possui 380 metros quadrados com 5 quartos em Pires Façanha - Eusébio - C,casa,4.800.000,5,5,380,,Eusébio, Pires Façanha,20 de ago 21:51
40,Carmel Jardins - Casa Duplex 245m² com 5 quartos em José de Alencar - Fortaleza - CE,casa,1.390.000,5,5,245,,Fortaleza, José de Alencar,20 de ago 21:45
41,Casa com moveis projetados 3 suites escritorio e dependencia em condominio no Eusébio,casa,1.100.011,4,4,300,,Eusébio,,20 de ago 21:44
42,Casa duplex com tudo que você precisa para ter qualidade de vida,casa,999.990,5,5,400,,Eusébio,,20 de ago 21:44
43,Casa grande na Monguba -Pacatuba,casa,1,3,5,,,Pacatuba, Monguba,20 de ago 21:18
44,Casa a venda,casa,88.000,2,1,,,Fortaleza, Genibaú,20 de ago 20:10
45,"Casa no Jardins da Serra. Q 29, L 12",casa,,4,,,,Maracanaú, Luzardo Viana,20 de ago 20:09
46,Imóvel para venda possui 140 metros quadrados com 3 quartos em Passaré - Fortaleza - CE,casa,500.000,3,3,140,,Fortaleza, Passaré,20 de ago 20:08
47,Vende-se casa no Montese,casa,100.000,2,1,60,,Fortaleza, Bom Jardim,20 de ago 20:02
48,Casa,casa,,2,3,,,Fortaleza, Parque Santa Rosa,20 de ago 20:02
49,Casa Granja Lisboa 132m² - Fortaleza/ CE,casa,85.901,3,3,83,1,Fortaleza, Granja Lisboa,20 de ago 19:49
50,Excelente Casa com amplo terreno para venda no Jardim América - CA72231,casa,1.000.000,4,3,740,,Fortaleza, Jardim América,20 de ago 19:30
1,Conj. Ceara II 250m² Fortaleza - CE,casa,279.072,5,4,250,,Fortaleza, Conjunto Ceará II,20 de ago 19:28
2,Casa sensacional de frente pra área verde e na rua do clube na Cidade Alpha,casa,1.490.000,4,4,263,,Eusébio,,20 de ago 19:06
3,Casa plana moderna com 3 suites no Eusébio,casa,439.000,3,3,121,,Eusébio,,20 de ago 19:06
4,Casa mobiliada e projetada na Cidade Alpha,casa,1.850.057,4,4,210,,Eusébio,,20 de ago 19:05
5,Casa duplex com 3 suites no Jardins Terra Brasilis,casa,850.049,3,3,165,,Eusébio,,20 de ago 19:05
6,Duplex para venda tem 174 m² com 4 quartos em Parreão - Fortaleza - CE,casa,570.000,4,4,174,,Fortaleza, Parreão,20 de ago 19:05
7,"CASA DUPLEX VENDA 05 QUARTOS(02 suítes)- R$320.000,00 - IPARANA-CAUCAIA-CE",casa,320.000,5,4,340,,Caucaia, Iparana,20 de ago 19:05
8,Vendo belissimo duplex bem construido em ótima localização de Caucai,casa,100.000,3,2,125,,Caucaia, Conjunto Metropolitano,20 de ago 19:05
9,Casa de rua só compra e venda liga 9 8 7 4 8 3 1 0 8 Diego9989f oportunidade,casa,170.000,,,,,Fortaleza, Centro,20 de ago 19:05
10,OPORTUNIDADE - LINDA CASA DUPLEX NO ARACAPÉ - Fortaleza - CE,casa,330.000,3,3,110,,Fortaleza, Aracapé,20 de ago 19:05
11,Casa a venda granja lisboa,casa,70.000,,,,,Fortaleza, Granja Lisboa,20 de ago 18:58
12,"Casa nova entregue 100% Iluminada, Mobiliada e climatizada no Terras Alphaville",casa,1.690.069,4,4,250,,Eusébio,,20 de ago 18:45
13,"Casa linda com piscina, poço e projeto luminotecnico na Cidade Alpha",casa,1.790.001,4,4,255,,Eusébio,,20 de ago 18:45
14,Imóvel para venda tem 80 metros quadrados com 3 quartos em Passaré - Fortaleza - CE,casa,390.000,3,2,80,,Fortaleza, Passaré,20 de ago 18:40
15,Casa em Brisas Do Pindoretama - Pindoretama/CE,casa,195.840,2,2,274,,Pindoretama,,20 de ago 18:39
16,Casa em Mariuba - Aquiraz/CE,casa,420.480,3,1,336,,Aquiraz,,20 de ago 18:38
17,Casa em Altos - Fortaleza/CE,casa,113.760,2,1,65,,Fortaleza, Dias Macedo,20 de ago 18:38
18,Casa Duplex em condominio com 04 suítes e 04 vagas,casa,650.000,4,5,165,,Fortaleza, Sapiranga-Coité,20 de ago 18:38
19,Casa,casa,,5,,,,Fortaleza, Conjunto Esperança,20 de ago 18:16
20,Casa de Esquina à Venda - Excelente Oportunidade de Investimento!,casa,950.000,4,4,320,,Fortaleza, Parque Araxá,20 de ago 18:16
21,"Casa Nova na Pajuçara, 2 suítes ,- Maracanaú - CE",casa,225.000,2,2,77,,Maracanaú, Pajuçara,20 de ago 18:08
22,RESIDENCIAL OLIV CONDOMINIUN EUSEBIO,casa,555.000,3,3,101,,Eusébio,,20 de ago 18:06
23,Casa boa e bem localizada - Próximo ao shopping Maracanaú,casa,130.000,,,,,Maracanaú, Jereissati II,20 de ago 18:04
24,Casa com ponto de comércio,casa,,2,2,40,1,Juazeiro do Norte, Vila Real,20 de ago 18:01
25,Vendo Casa no Vila velha IV,casa,90,2,2,90,1,Fortaleza, Vila Velha,20 de ago 17:38
26,VENDO 02 CASAS DUPLEX INDEPENDENTES NA SAPIRANGA,casa,249.900,5,4,,,Fortaleza, Amadeu Furtado,20 de ago 17:35
27,Casa dúplex,casa,250.000,4,4,,,Fortaleza, Manuel Dias Branco,20 de ago 17:24
28,Imóvel para venda com DOCUMENTAÇÃO INCLUSA com 2 quartos em Ancuri - Itaitinga - CE,casa,210.000,2,2,80,,Itaitinga,,20 de ago 17:14
29,Imóvel para venda com 80 metros quadrados com 2 quartos em Bairro Ponta da Serra - Itaitin,casa,180.000,2,2,80,1,Itaitinga,,20 de ago 17:13
30,RQ:Imóvel para venda com 82 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,190.000,3,2,82,,Itaitinga,,20 de ago 17:13
31,Imóvel para venda tem 141 metros quadrados com 4 quartos em Cágado - Maracanaú - CE,casa,950.000,4,3,141,,Maracanaú, Cágado,20 de ago 17:12
32,Vendo um duplex!,casa,80.000,3,2,,,Fortaleza, Álvaro Weyne,20 de ago 17:10
33,Vende se casa duplex,casa,70.000,5,4,23,1,Fortaleza, Jardim das Oliveiras,20 de ago 17:06
34,RQ:Imóvel para venda tem 82 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,190.000,2,2,82,,Itaitinga,,20 de ago 17:03
35,Casa para Repasse no Maracanaú,casa,85.000,2,2,65,1,Maracanaú, Distrito Industrial I,20 de ago 16:57
36,"Casa mobiliada, próximo a praia de Cumbuco, Caucaia - CE",casa,940.000,3,5,240,,Caucaia, Tabuba,20 de ago 16:48
37,Casa a venda,casa,100.000,2,1,60,1,Fortaleza, Coaçu,20 de ago 16:44
38,"VENDO CASA DUPLEX DE 131m², PORTEIRA FECHADA, NO BAIRRO MARAPONGA - FORTALEZA - CEARÁ",casa,970.000,4,4,131,,Fortaleza, Jardim Cearense,20 de ago 16:35
39,Poltrona área externa,casa,0,3,2,200,,Fortaleza, Parquelândia,20 de ago 16:34
40,Casa em Pacatuba,casa,380.000,3,2,258,,Pacatuba, São Luiz,20 de ago 16:34
41,linda casa com 3 suites mobiliada em condomínio fechado no Eusébio,casa,515.000,3,3,115,,Eusébio,,20 de ago 16:28
42,"VENDO CASA PLANA NO BAIRRO BENFICA COM 8,8m DE FRENTE POR 24,2M DE FUNDOS, 4 QUARTOS",casa,400.000,4,2,212,,Fortaleza, Benfica,20 de ago 16:20
43,FORTALEZA - Casa Padrão - Praia de Iracema,casa,650.000,2,3,145,1,Fortaleza, Praia de Iracema,20 de ago 16:05
44,Vendo Esta casa Na Maraponga Casa Boa E Grande,casa,25,2,1,10,,Fortaleza, Maraponga,20 de ago 15:58
45,Casa em Condomínio Fechado - Pé na areia Icaraí,casa,249.990,3,2,92,,Caucaia, Icaraí,20 de ago 15:52
46,Casa em Aeroporto - Juazeiro Do Norte/CE,casa,307.440,3,3,272,,Juazeiro do Norte, Aeroporto,20 de ago 15:50
47,"Casa à Venda em Divineia, Aquiraz - 3 Quartos, Suíte, Quintal e Mais!",casa,260.000,3,2,95,,Aquiraz,,20 de ago 15:40
48,CASA DE REPASSE NO ANCURI,casa,55.000,2,2,88,1,Itaitinga,,20 de ago 15:38
49,Casa Duplex Total Mobiliada e climatiza com 04 suítes no melhor do Eusébio,casa,1.300.000,4,1,200,,Eusébio,,20 de ago 15:23
50,Casa em condomínio fechado com 04 suítes já com móveis fixos e condomínio com piscina e gu,casa,830.000,4,1,190,,Eusébio,,20 de ago 15:21
1,Duplex em Messejana - 240m2 c/ Sistema Solar,casa,990.000,4,4,240,,Fortaleza, Parque Manibura,20 de ago 15:18
2,Casa plana de alto padrão com energia solar no Eusébio em condominio fechado,casa,1.050.105,3,3,151,,Eusébio,,20 de ago 15:17
3,Vende se uma casa,casa,95.000,,,,,Fortaleza, Granja Lisboa,20 de ago 15:13
4,Vendo casa parcelada,casa,40.000,,,,,Fortaleza, Pedras,20 de ago 15:09
5,VENDO CASA DUPLEX,casa,1.250.000,5,5,400,,Fortaleza, Joaquim Távora,20 de ago 14:44
6,"Vendo esta casa em itapipoca, parcelo para autonomos ou negativados.",casa,,2,,,,Itapipoca,,20 de ago 14:31
7,Casa nova Maracanau,casa,169.000,2,2,240,,Pacatuba, Senador Carlos Jereissati,20 de ago 14:25
8,Casa em rua privativa no melhor do Eusébio pronta pra morar,casa,799.000,4,4,170,,Eusébio,,20 de ago 14:21
9,CASA A VENDA COM 2 PAVIMENTOS E 4 SUITES EM PONTAL DE MACEIÓ FORTIM - CE,casa,1.500.000,4,5,260,,Fortim,,20 de ago 14:21
10,VENDE-SE CASA NO PRESIDENTE KENNEDY,casa,105.000,2,1,,,Fortaleza, Presidente Kennedy,20 de ago 14:16
11,Casa à Venda em Condomínio no Eusébio,casa,540.000,3,3,192,,Eusébio,,20 de ago 14:15
12,Casa na Tabuba,casa,170.000,2,3,,,Caucaia, Tabuba,20 de ago 14:13
13,"Giardini Residenza - Casa á Venda com 4 quartos, 0 vagas, 215.26m² (CA0108)",casa,1.600.000,4,5,215,,Fortaleza, José de Alencar,20 de ago 14:13
